,Room_ID,Title,Event,Club,Duration,Users,Max_Room_Size,Moderators,Speakers,Listeners,Bounce,Stickiness,Total_User_Time,Avg_User_Time,Avg_User_Time_New_Members,Avg_User_Time_Old_Members,Avg_Speaker_Time,Avg_Listener_Time,New_Users,New_Users_Pct,Old_Users,Old_Users_Pct,Followers
489,MdbA2VRA,Pretty Women Get Answers From Grant Cardone,2021-08-24 00:16:38,Living in Luxury,0.48194444444444445,329.0,82.0,,37.0,292.0,0.4195,0.5805,2133.383333333333,6.484447821681864,,,14.516666666666667,5.466666666666667,,,,,
490,MznjNX84,Pretty Vibes With Pretty Women Exclusive Latenight Vibes,2021-08-24 00:50:01,Living in Luxury,0.9597222222222223,450.0,106.0,,55.0,395.0,0.3222,0.6778,5247.166666666667,11.660370370370371,,,29.450000000000003,9.183333333333334,,,,,
491,MdRvV3VK,Men In Real Estate Give Advice To Heaven Sent Women 1,2021-08-24 21:01:34,Living in Luxury,0.016666666666666666,35.0,32.0,,4.0,31.0,1.0,0.0,5.133333333333333,0.14666666666666664,,,0.25,0.13333333333333333,,,,,
492,mWKqVaoE,Men In Real Estate Give Advice To Heaven Sent Women,2021-08-24 21:09:08,Living in Luxury,0.20166666666666666,114.0,56.0,,13.0,101.0,0.2895,0.7105,631.3666666666667,5.538304093567252,,,9.85,4.983333333333333,,,,,
493,xkLA06LG,Where The Rich Men On Clubhouse,2021-08-24 21:23:55,Living in Luxury,0.6052777777777778,373.0,87.0,,33.0,340.0,0.3861,0.6139,2942.75,7.88941018766756,,,18.083333333333332,6.9,,,,,
494,PYJevLgw,They Removed The Onlyfans Ban YOU GUYS GOT PLAYED,2021-08-25 13:05:32,Living in Luxury,0.0,28.0,28.0,,3.0,25.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
495,MOJX6v3E,The Return Of The Simps,2021-08-25 19:01:52,Living in Luxury,0.09222222222222222,56.0,32.0,,15.0,41.0,0.4643,0.5357000000000001,144.96666666666667,2.588690476190476,,,3.1499999999999995,2.3833333333333333,,,,,
496,P09EWEEX,We ARE The HOTTEST Women On Clubhouse,2021-08-25 19:13:06,Living in Luxury,1.986388888888889,1150.0,86.0,,133.0,1017.0,0.4983,0.5017,12290.783333333333,10.68763768115942,,,27.033333333333335,8.55,,,,,
497,MEpZvd4l,White Women Date Black Men But Disrespect Black women,2021-08-25 22:29:08,Living in Luxury,0.09027777777777778,75.0,39.0,,10.0,65.0,0.4667,0.5333,153.5,2.046666666666667,,,2.783333333333333,1.9333333333333331,,,,,
498,xpjgloYz,Do You Believe In The After Life? Near Death Experiences?,2021-08-25 22:35:28,Living in Luxury,0.14027777777777778,78.0,43.0,,19.0,59.0,0.3462,0.6537999999999999,283.2666666666667,3.631623931623932,,,4.816666666666666,3.2500000000000004,,,,,
499,xB0jd6zw,STOP Blocking & Removing People From Rooms,2021-08-26 01:42:08,Living in Luxury,0.0475,55.0,37.0,,10.0,45.0,0.4545,0.5455,85.25,1.55,,,2.3,1.3833333333333333,,,,,
500,MRQyy83Y,There Too Many Emotional People On CH,2021-08-26 01:46:07,Living in Luxury,0.042777777777777776,54.0,35.0,,7.0,47.0,0.463,0.5369999999999999,66.01666666666667,1.2225308641975308,,,1.9333333333333331,1.1166666666666667,,,,,
501,M8Z5JK3R,Exclusive Vibes With Exclusive People : No Filter,2021-08-26 02:02:14,Living in Luxury,0.013333333333333332,14.0,12.0,,2.0,12.0,1.0,0.0,8.4,0.6,,,0.8,0.5666666666666667,,,,,
502,MKzKZaw0,Latenight Vibes With Your Favorite Women On Clubhouse,2021-08-26 03:37:55,Living in Luxury,0.09694444444444444,43.0,22.0,,11.0,32.0,0.4884,0.5116,115.41666666666664,2.6841085271317824,,,3.8499999999999996,2.2833333333333328,,,,,
503,mW1lBZjp,I'm Sorry I Won't Suck Your Ass Like The Rest JT,2021-08-26 03:55:30,Living in Luxury,2.0972222222222223,1184.0,187.0,,81.0,1103.0,0.3708,0.6292,18280.150000000005,15.439315878378382,,,41.16666666666667,13.550000000000002,,,,,
504,myw2237n,Do you believe there is a Heaven & Hell?,2021-08-26 21:44:49,Living in Luxury,9.078611111111112,2281.0,404.0,,163.0,2118.0,0.3902,0.6098,34904.95,15.302476983779043,,,88.75,9.65,,,,,
505,xk5zywBy,Disinformation Dangers: How can we protect our CH community?,2021-08-27 15:02:00,Community First,2.6833333333333336,586.0,104.0,6.0,42.0,548.0,0.28,0.72,14382.233333333334,30.996192528735634,8.52,20.78,78.51666666666667,26.26666666666667,21.0,0.04,565.0,0.96,8.0
506,my9Zzv2G,NFL - Eagles/Jets - Steelers/Panthers - Vikings/Chiefs,2021-08-27 19:28:00,Women Watching Sports Live,1.9,97.0,15.0,4.0,16.0,81.0,0.351,0.649,1837.0166666666667,32.22836257309942,1.0,14.03,61.3,20.883333333333333,2.0,0.02,95.0,0.98,0.0
507,PDO43rWR,Quick come tell me a fact while I clean,2021-08-28 14:47:00,Community First,11.583333333333334,2818.0,320.0,11.0,78.0,2741.0,0.442,0.558,45106.6,23.274819401444788,1.72,9.75,158.19999999999996,17.616666666666667,195.0,0.07,2623.0,0.93,9.0
508,PD075bX6,WATCHING RAVENS LIVE vs WFT,2021-08-28 18:15:00,She Talks Football,3.7666666666666666,25.0,9.0,4.0,11.0,14.0,0.4,0.6,1637.9499999999998,65.51799999999999,,,94.05,43.1,0.0,0.0,25.0,1.0,5.0
509,M847y0pb,F1: Belgian GP Watch Party,2021-08-29 08:00:00,Women Watching Sports Live,4.55,1983.0,468.0,5.0,49.0,1937.0,0.343,0.657,420289.1,268.21257179323544,1.12,14.58,119.90000000000002,273.0,78.0,0.04,1905.0,0.96,4.0
510,mZr4ddad,NFL Pre-Season - Jacksonville Jaguars v Dallas Cowboys,2021-08-29 01:01:00,Women Watching Sports Live,2.8166666666666664,153.0,21.0,6.0,31.0,123.0,0.367,0.633,3737.383333333333,41.52648148148148,0.0,19.27,67.01666666666667,28.133333333333333,4.0,0.03,140.0,0.92,3.0
511,P9z0e4zG,Keep the Spatial Audio .. Give us Trust and Safety cus WTF,2021-08-29 04:46:00,Community First,0.95,184.0,49.0,5.0,19.0,166.0,0.388,0.612,2007.4166666666665,12.546354166666665,0.22,8.27,31.566666666666666,9.983333333333333,9.0,0.05,175.0,0.95,3.0
512,PbD6gW9K,The Young and The Thirsty Ep. 10 “For the Love of BOO Coin”,2021-08-29 09:01:00,Comedy Club,1.9833333333333334,2351.0,442.0,8.0,45.0,2306.0,0.398,0.602,21535.083333333332,13.211707566462167,1.16,9.06,65.28333333333333,11.733333333333333,283.0,0.12,2068.0,0.88,1.0
513,mgEwWpGZ,Listen and Silent = Same Letters,2021-08-29 09:17:00,Other,0.0,64.0,9.0,,38.0,26.0,0.453,0.5469999999999999,2066.7333333333336,32.29270833333334,,,36.45,26.216666666666665,,,,,
514,MKl8b7GQ,NFL Kickoff Countdown: Pre-Season Takeaways,2021-08-30 10:33:00,Women Watching Sports Live,1.2833333333333332,1838.0,434.0,4.0,38.0,1800.0,0.306,0.694,12343.083333333334,8.899122807017545,0.44,7.62,32.583333333333336,8.25,240.0,0.13,1598.0,0.87,3.0
515,M8543jA,I Don’t Date Broke Only On My Level Or Higher ⬆️📈🔝,2021-05-09 20:30:38,Living in Luxury,1.3527777777777779,1718.0,414.0,,292.0,1426.0,0.4191,0.5809,27617.13333333333,16.075164920450135,,,28.0,13.633333333333333,,,,,
516,PDjlYZ,☎️ Androids welcome; not a cult! ✳️ #75,2021-05-10 03:54:56,The Green Buttwhole,10.290277777777778,116.0,12.0,,30.0,86.0,0.5862,0.41379999999999995,7412.433333333333,63.90028735632184,,,130.21666666666667,40.766666666666666,,,,,
517,W6JozYM,Is Porsha Willams From Housewives For The Streets? 🤔,2021-05-11 15:15:11,Living in Luxury,0.013333333333333332,1409.0,336.0,,265.0,1144.0,0.4145,0.5855,17252.85,12.244748048261178,,,18.05,10.9,,,,,
518,M5KVAWgv,Hotties Talk About Crypto 🤑 📈💰,2021-05-12 00:16:54,Living in Luxury,0.009722222222222222,209.0,161.0,,88.0,121.0,0.2679,0.7321,557.15,2.6657894736842103,,,2.9166666666666665,2.4833333333333334,,,,,
519,71WXWVz,Come Talk Crypto With The Hottest On CH 📲📈🥂💰,2021-05-12 01:01:00,Living in Luxury,6.764444444444445,8227.0,801.0,,488.0,7739.0,0.4167,0.5832999999999999,288570.9,35.076078765041935,,,96.01666666666668,31.233333333333334,,,,,
520,xp983wOq,Celebrating JURY DUTY Creator Lavender ✳️ #79,2021-05-14 02:29:48,The Green Buttwhole,0.004166666666666667,31.0,17.0,,14.0,17.0,0.3871,0.6129,317.48333333333335,10.241397849462366,,,12.983333333333333,7.983333333333334,,,,,
521,M5eOYW,Jury Duty Auditions - Creator First Pilot,2021-05-14 02:50:07,The Green Buttwhole,1.7286111111111109,1002.0,305.0,,21.0,981.0,0.6557,0.34430000000000005,10063.800000000003,10.043712574850302,,,53.349999999999994,9.116666666666669,,,,,
522,MznBpD1,📉📊 This only exists for the Analytics 💻 📈 - ✳️79,2021-05-14 04:34:46,The Green Buttwhole,12.448611111111111,181.0,21.0,,46.0,135.0,0.5635,0.4365,16279.35,89.94116022099448,,,189.60000000000002,55.983333333333334,,,,,
523,PDjXDeYW,$BOO - Poker Night,2021-05-15 06:14:10,The Bomani Effect,4.324722222222222,4498.0,210.0,,17.0,4481.0,0.7339,0.2661,34820.3,7.741285015562473,,,97.7,7.4,,,,,
524,xn5EJoQg,Clubhouse Got Talent 🎶🔥👀,2021-05-15 16:34:21,Living in Luxury,0.013611111111111109,393.0,76.0,,51.0,342.0,0.5191,0.4809,3296.05,8.386895674300256,,,18.91666666666667,6.816666666666666,,,,,
525,JvlgQ,🎧🎵✳️ GBW Jukebox 🎶💃🏾 Add music @ greenbuttwhole.club,2021-05-18 14:32:03,The Green Buttwhole,4.815833333333334,55.0,13.0,,16.0,39.0,0.5091,0.4909,1962.0833333333333,35.67424242424242,,,53.28333333333333,28.45,,,,,
526,MKbGKYRQ,Tip Your Favorite Female MOD : CLUBHOUSE ✳️ EDITION 🎁🥂,2021-05-19 00:59:24,Living in Luxury,0.008888888888888889,268.0,63.0,,85.0,183.0,0.5149,0.4851,2797.8666666666663,10.439800995024875,,,16.266666666666666,7.7333333333333325,,,,,
527,PDvOeBX,,2021-05-19 05:37:18,The Green Buttwhole,4.8613888888888885,84.0,13.0,,27.0,57.0,0.5952,0.40480000000000005,3716.6000000000004,44.2452380952381,,,79.03333333333335,27.766666666666666,,,,,
528,yqed7,Tell us why your best friend is the best 🥰✳️ #85,2021-05-20 04:55:25,The Green Buttwhole,10.925277777777778,1390.0,316.0,,32.0,1358.0,0.6813,0.3187,26173.46666666666,18.829832134292563,,,130.43333333333334,16.199999999999996,,,,,
529,PvYJ8vz,Are you coming to the Great Green Butt Crawl?,2021-05-21 04:59:58,The Green Buttwhole,3.2352777777777777,65.0,12.0,,26.0,39.0,0.5077,0.49229999999999996,2274.133333333333,34.986666666666665,,,51.21666666666667,24.166666666666668,,,,,
530,Mz3VOWV,"Business, Marketing, & Branding : Parody Room",2021-05-22 14:09:09,Living in Luxury,0.0,299.0,59.0,,42.0,257.0,0.5819,0.4181,2105.616666666667,7.042196209587514,,,18.416666666666668,5.183333333333334,,,,,
531,2zDAKw1,Just horse 🐴 girl tingz ✌🏽,2021-05-23 22:08:03,The Green Buttwhole,1.2641666666666667,111.0,22.0,,16.0,95.0,0.6577,0.34230000000000005,1612.0166666666669,14.522672672672675,,,47.016666666666666,9.05,,,,,
532,MR2ylJXN,Ask ALL White People Hard Questions 🤔👀,2021-05-24 01:42:39,Living in Luxury,7.551388888888889,6537.0,484.0,,178.0,6359.0,0.4447,0.5553,203515.73333333334,31.132894803936566,,,102.56666666666668,29.133333333333333,,,,,
533,M5DjW77,Ask ALL White People Hard Questions: Season 1 Episode 2 🤔👀,2021-05-24 20:47:12,Living in Luxury,12.44027777777778,6493.0,363.0,,205.0,6288.0,0.4562,0.5438000000000001,271174.7166666667,41.76416397145644,,,179.71666666666667,37.266666666666666,,,,,
534,ybODjLn,Did you hear Roasting Marshmallows is returning June 20? 🪵🔥,2021-05-25 04:25:02,The Green Buttwhole,7.184722222222222,149.0,13.0,,24.0,125.0,0.7383,0.26170000000000004,4528.366666666667,30.3917225950783,,,93.71666666666665,18.233333333333338,,,,,
535,3yXr7qJ,Where Do You See Yourself? Heaven Or Hell? 🤔,2021-05-26 23:28:33,Living in Luxury,0.0,15.0,15.0,,7.0,8.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
536,260lG94,Do YOU Believe In God? Why & Why Not? 🤔,2021-05-27 00:22:12,Living in Luxury,1.5866666666666664,1208.0,185.0,,173.0,1035.0,0.4363,0.5637,16021.05,13.262458609271523,,,26.099999999999998,11.116666666666667,,,,,
537,gJ4rQeY,Black Men Saying Black Women Don’t Deserve Respect? OBSURD 🥴,2021-05-28 20:56:35,Living in Luxury,5.064722222222223,9943.0,781.0,,343.0,9600.0,0.5644,0.4356,205325.1,20.650216232525395,,,75.7,18.683333333333334,,,,,
538,gE4qL4Z,Tip A Black Queen 👸🏽 : APPRECIATE A BLACK QUEEN 🌹🥂,2021-05-29 02:41:02,Living in Luxury,3.1061111111111117,2161.0,490.0,,119.0,2042.0,0.683,0.31699999999999995,23341.899999999998,10.801434521055066,,,47.43333333333333,8.666666666666666,,,,,
539,PD8oD2Y,The whole is greater than the sum of its parts,2021-05-29 03:37:06,The Green Buttwhole,20.80527777777778,537.0,16.0,,34.0,503.0,0.6965,0.3035,24646.65,45.896927374301676,,,267.51666666666665,30.91666666666667,,,,,
540,yol5VpL,Why Do Some Men Get Mad When Women Prefer Rich Men? 🤔,2021-05-30 21:04:49,Living in Luxury,0.01,103.0,46.0,,22.0,81.0,0.5631,0.43689999999999996,245.18333333333334,2.38042071197411,,,4.333333333333333,1.85,,,,,
541,PAaR2Xd,STOP Going For High Maintenance WOMEN If Your BROKE 🥱,2021-05-30 21:14:43,Living in Luxury,4.467222222222222,11199.0,665.0,,415.0,10784.0,0.5517,0.44830000000000003,196072.5833333333,17.508043872964848,,,78.35000000000001,15.166666666666666,,,,,
542,Wr63AdY,✳️ Trivia Game Night - 🥳 Mimi’s Birthday 🎉,2021-05-31 01:38:02,The Green Buttwhole,2.5597222222222222,146.0,25.0,,34.0,112.0,0.4452,0.5548,3857.866666666667,26.423744292237444,,,53.733333333333334,18.133333333333333,,,,,
543,WEZk2,,2021-05-31 06:07:23,The Green Buttwhole,6.9125,390.0,21.0,,34.0,356.0,0.7744,0.22560000000000002,6316.366666666667,16.195811965811966,,,82.11666666666666,9.9,,,,,
544,2nXJEJ6,Black Men Date White Women Because Their Easier? 🤔,2021-05-31 21:21:34,Living in Luxury,0.0,69.0,41.0,,22.0,47.0,0.5217,0.47829999999999995,119.16666666666666,1.7270531400966183,,,2.2833333333333328,1.4666666666666668,,,,,
545,ME6kLyz,Getting Shit Off My Chest ‼️,2021-06-04 17:04:09,Living in Luxury,1.8030555555555554,2230.0,230.0,,69.0,2161.0,0.5623,0.4377,22488.86666666667,10.084693572496263,,,45.10000000000001,8.966666666666667,,,,,
546,ZG5QoG,Wealthy Men Connect With Beautiful Women 😍🥂🌹💎,2021-06-05 00:04:05,Living in Luxury,0.010833333333333334,167.0,46.0,,17.0,150.0,0.5988,0.4012,547.9,3.280838323353293,,,8.7,2.6666666666666665,,,,,
547,2jdvLNz,Open Call for JURY⚖️DUTY ✴️creator first show,2021-06-05 01:08:29,The Green Buttwhole,1.4930555555555556,117.0,26.0,,22.0,95.0,0.4957,0.5043,2183.2666666666664,18.660398860398857,,,39.21666666666667,13.9,,,,,
548,3g4Oz1,Let’s Pre-game for the return of Black Card Revoked ‼️♠️,2021-06-06 02:33:28,The Green Buttwhole,1.7805555555555554,54.0,15.0,,18.0,36.0,0.5556,0.4444,593.4000000000001,10.98888888888889,,,18.433333333333334,7.266666666666667,,,,,
549,WNdANdB,Don’t come in here with ya lame a$$ opinion!! 🙅🏾‍♂️,2021-06-06 06:13:48,Club Petty,0.0,547.0,239.0,,9.0,538.0,0.7788,0.22119999999999995,1251.7833333333333,2.2884521633150516,,,41.45,1.633333333333333,,,,,
550,PA07BgoO,,2021-06-06 22:44:35,Living in Luxury,0.01611111111111111,588.0,103.0,,71.0,517.0,0.551,0.44899999999999995,4042.5833333333335,6.875141723356009,,,17.616666666666667,5.4,,,,,
551,ZgrLEdA,Uplift & Tip Your Fav CH Influencer For Their Hardwork ✳️💰🥂,2021-06-07 21:14:01,Living in Luxury,1.580277777777778,858.0,114.0,,97.0,761.0,0.5874,0.41259999999999997,10061.2,11.726340326340328,,,33.9,8.9,,,,,
552,7L5y4V1,They Are Having A 🤖🎊 ON CH TODAY ☠️😂🤣,2021-06-08 17:37:09,Living in Luxury,1.1511111111111112,1645.0,558.0,,101.0,1544.0,0.5094,0.49060000000000004,27318.766666666666,16.607152988855116,,,18.5,16.483333333333334,,,,,
553,xoQbwK68,Botmani,2021-06-08 18:09:24,The Bomani Effect,5.3341666666666665,27727.0,7340.0,,78.0,27649.0,0.5335,0.4665,538654.2333333334,19.427065074957024,,,88.1,19.233333333333334,,,,,
554,PrbkvDZL,ISSA CLUBHOUSE DAY PARTY 🎶🎊🥂🔥😈,2021-06-08 18:55:06,Living in Luxury,1.1366666666666667,435.0,46.0,,56.0,379.0,0.692,0.30800000000000005,3235.4000000000005,7.437701149425289,,,23.033333333333335,5.133333333333334,,,,,
555,3zaBDD1,Come say it with ya chest lil biihhhhhhh,2021-06-09 06:23:36,Club Petty,3.674444444444444,322.0,23.0,,21.0,301.0,0.7236,0.2764,4386.316666666667,13.622101449275362,,,85.36666666666666,8.616666666666667,,,,,
556,PD8eona,Your’e not less independent - if a man’s investing in you ✨,2021-06-10 16:39:56,Living in Luxury,1.3844444444444444,3271.0,569.0,,136.0,3135.0,0.6163,0.38370000000000004,27424.649999999998,8.384179150107,,,29.149999999999995,7.483333333333333,,,,,
557,WZAKEYM,"I am coming for you! Yes this room is about you, you lil....",2021-06-10 21:06:43,Club Petty,1.568888888888889,69.0,16.0,,26.0,43.0,0.4203,0.5797,1213.0333333333333,17.580193236714976,,,25.1,13.033333333333333,,,,,
558,J5oqnad,That was the most PROBLEMATIC room on Clubhouse!!,2021-06-11 19:32:11,Club Petty,3.405555555555555,135.0,13.0,,41.0,94.0,0.5704,0.4296,2794.983333333333,20.703580246913578,,,37.983333333333334,13.166666666666666,,,,,
559,yb0XoOn,Only lames worry about what OHIO is doing...,2021-06-15 04:13:15,Club Petty,3.3952777777777783,998.0,163.0,,48.0,950.0,0.7024,0.2976,12860.533333333333,12.88630594522378,,,64.73333333333332,10.266666666666667,,,,,
560,MRG065E,🏎🏁F1: Driver Report Cards & Why,2021-06-16 22:13:06,Women Watching Sports Live,1.904722222222222,56.0,22.0,,20.0,36.0,0.25,0.75,2636.2,47.074999999999996,,,72.65,32.86666666666667,,,,,
561,xeLV56Y,🥳 Evan’s Birthday Cookout 🥳,2021-06-17 01:04:15,The Green Buttwhole,3.0955555555555554,114.0,16.0,,38.0,76.0,0.5614,0.4386,3179.333333333333,27.888888888888886,,,47.13333333333333,18.266666666666662,,,,,
562,7yenR6X,🎉 That went well! 🤗 communityfirst.club,2021-06-18 08:57:23,The Green Buttwhole,2.9541666666666666,56.0,8.0,,13.0,43.0,0.625,0.375,1511.4666666666667,26.99047619047619,,,59.65,17.116666666666667,,,,,
563,g6nqRj,Y’all can’t create content without us REAL content creators🥱,2021-06-20 18:19:45,Living in Luxury,0.013333333333333332,54.0,36.0,,16.0,38.0,0.5926,0.4074,59.43333333333332,1.1006172839506172,,,1.6166666666666665,0.8833333333333333,,,,,
564,PGRanAj,"No one, including men, should pay. Capitalism is a scam. 🧢🤫",2021-06-21 19:05:34,Club Petty,0.01583333333333333,57.0,20.0,,21.0,36.0,0.2632,0.7368,872.85,15.313157894736843,,,22.45,11.15,,,,,
565,M8wpkLvL,Poker Night ♥️♣️♦️♠️,2021-06-23 02:47:31,The Bomani Effect,0.014444444444444446,137.0,75.0,,11.0,126.0,0.365,0.635,1354.1166666666666,9.884063260340632,,,16.383333333333333,9.316666666666666,,,,,
566,yjejDDO,🙋🏽‍♀️🙆🏽‍♂️ Modest Women connect with Working Class Men 🚕🍻,2021-06-23 18:13:13,Club Petty,1.7825000000000002,132.0,22.0,,34.0,98.0,0.4848,0.5152,2813.5333333333338,21.31464646464647,,,42.35,14.01666666666667,,,,,
567,7gXZyN3,🕊🎸,2021-06-24 22:29:07,The Bomani Effect,1.1897222222222221,1220.0,309.0,,21.0,1199.0,0.4459,0.5541,12364.216666666667,10.134603825136612,,,35.9,9.683333333333334,,,,,
568,PA0lpWjZ,R̲E̲A̲L̲ CH Friends For Clout and Followers,2021-06-27 05:43:55,Club Petty,0.0,2.0,2.0,,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
569,JElV2ek,💃🏾 An Evening of Creator First Shows - Cocktail Hour 🥂,2021-06-27 20:13:55,Community First,0.0,246.0,137.0,,20.0,226.0,0.622,0.378,1150.7666666666667,4.677913279132791,,,23.45,3.0166666666666666,,,,,
570,7voDvWW,Y’all really out here blocking Disco Doggie!? 🤣🤣🤣 Lames!,2021-06-28 03:59:04,Club Petty,1.846111111111111,95.0,16.0,,26.0,69.0,0.5579,0.44210000000000005,2003.8500000000001,21.093157894736844,,,41.2,13.516666666666667,,,,,
571,P9zYAVD,Disco Doggie wants entertainment. But the “Dr.” blocked me…,2021-06-28 05:50:16,Club Petty,2.3344444444444443,70.0,12.0,,11.0,59.0,0.7286,0.2714,1050.9166666666665,15.013095238095236,,,47.53333333333333,8.95,,,,,
572,PN9BdAyZ,Have you ever journeyed to the underside of Clubhouse? 👀👀,2021-06-29 23:47:31,Club Petty,0.015277777777777776,9.0,6.0,,4.0,5.0,0.6667,0.33330000000000004,28.733333333333334,3.1925925925925926,,,4.433333333333334,2.2,,,,,
573,xegboJn3,Let’s Debate: Are White Men More Generous Than Black Men? 🤔,2021-07-01 18:26:32,Living in Luxury,0.012222222222222221,98.0,59.0,,17.0,81.0,0.3469,0.6531,352.4666666666667,3.5965986394557827,,,5.883333333333334,3.1166666666666667,,,,,
574,ME97RgkM,LETS DEBATE : White Men Vs Black Men #HEATEDTOPIC 🙃,2021-07-01 18:41:18,Living in Luxury,0.0036111111111111114,446.0,122.0,,40.0,406.0,0.5067,0.49329999999999996,2544.866666666667,5.705979073243648,,,12.533333333333333,5.033333333333333,,,,,
575,PDAbre1x,ON THE FRONTLINES - IN INDIA,2021-07-03 16:36:30,Frontliners,2.8975,764.0,116.0,,32.0,732.0,0.5916,0.4084,11033.400000000001,14.441623036649217,,,84.4,11.383333333333333,,,,,
576,27o43N8,MOST Blk Men ONLY Talk About Everything WRONG W/ Blk Woman 🥱,2021-07-03 18:51:14,Living in Luxury,0.008055555555555555,183.0,57.0,,19.0,164.0,0.5847,0.4153,626.4666666666667,3.4233151183970856,,,6.933333333333334,3.0166666666666666,,,,,
577,ZNZz2ky,A year on Clubhouse,2021-07-04 20:55:23,The Bomani Effect,6.079722222222222,9648.0,1090.0,,114.0,9534.0,0.5113,0.4887,143541.5,14.877850331674958,,,139.86666666666667,13.383333333333333,,,,,
578,PQwq102v,Hot Women Discuss Stocks & Crypto With The Best 📈🔥⚡️,2021-07-11 00:27:41,Living in Luxury,1.6658333333333335,1877.0,271.0,,131.0,1746.0,0.5109,0.4891,19459.266666666666,10.3672171905523,,,31.033333333333335,8.816666666666666,,,,,
579,M43rND9y,WOMEN TALK 👸🏽👸🏼MEN LISTEN👂‼️🚨,2021-07-11 22:17:08,Living in Luxury,0.0038888888888888888,65.0,39.0,,11.0,54.0,0.6308,0.3692,71.46666666666665,1.0994871794871792,,,1.8333333333333335,0.9499999999999998,,,,,
580,2zoAR49,The Young & The Thirsty OFFICIAL / AUTHORIZED AFTER  PARTY,2021-07-12 04:56:42,The Green Buttwhole,3.786388888888889,1693.0,62.0,,31.0,1662.0,0.7661,0.2339,8463.583333333332,4.9991632211065165,,,42.483333333333334,4.3,,,,,
581,agLV1XK,Hot Women Put Men In The HOT SEAT 😈❓🔥,2021-07-13 01:26:05,Living in Luxury,2.4077777777777776,1616.0,297.0,,65.0,1551.0,0.565,0.43500000000000005,14969.266666666665,9.2631600660066,,,42.983333333333334,7.85,,,,,
582,xLJgwlNy,Break The Bank : May The Best Man Win Tonight 💰👀🥂,2021-07-15 00:58:54,Living in Luxury,0.007222222222222223,117.0,54.0,,32.0,85.0,0.3162,0.6838,778.45,6.653418803418804,,,9.85,5.45,,,,,
583,xXJwp6,For friends who check friends for ticks…,2021-07-15 03:56:11,The Green Buttwhole,3.115555555555555,182.0,33.0,,45.0,137.0,0.5495,0.4505,3986.7833333333338,21.905402930402932,,,44.4,14.516666666666667,,,,,
584,2jnllZ1,How do you get Clubhouse employees to come to your rooms? 🤔,2021-07-15 16:37:13,The Green Buttwhole,1.1425,308.0,53.0,,43.0,265.0,0.5519,0.44810000000000005,3414.5166666666664,11.086093073593073,,,29.28333333333333,8.133333333333333,,,,,
585,PA0o99K,Racial Profiling: Does my Melanin Offend You? 🤔,2021-07-16 16:21:16,Living in Luxury,1.2927777777777778,481.0,89.0,,74.0,407.0,0.3992,0.6008,5636.95,11.71923076923077,,,25.116666666666667,9.283333333333333,,,,,
586,y4VO4BD,Summer NAMM Jam Sesh 🕊🎸,2021-07-16 18:37:23,The Bomani Effect,1.6347222222222224,1826.0,387.0,,29.0,1797.0,0.477,0.523,17916.11666666667,9.811673968601681,,,43.58333333333334,9.266666666666667,,,,,
587,W9O88ax,Hot Women Get Advice & Connect W/ Business Men 💼🔥🥂📈,2021-07-16 20:16:54,Living in Luxury,0.01,593.0,138.0,,77.0,516.0,0.4637,0.5363,5602.116666666666,9.44707700955593,,,22.38333333333333,7.516666666666666,,,,,
588,Mwr8QAv,🕊🎸,2021-07-18 19:06:45,The Bomani Effect,2.4330555555555557,2928.0,378.0,,55.0,2873.0,0.6137,0.3863,52890.15,18.06357581967213,,,57.95,17.3,,,,,
589,xno330ya,CH Wouldn’t Be CH Without Blk Content Creators 🥱,2021-07-20 16:07:59,Living in Luxury,0.0030555555555555553,27.0,19.0,,10.0,17.0,0.5926,0.4074,39.05,1.4462962962962962,,,1.9500000000000002,1.15,,,,,
590,xnevwGng,I’m just ok,2021-07-20 17:24:27,The Bomani Effect,2.5366666666666666,1933.0,224.0,,39.0,1894.0,0.641,0.359,14800.283333333333,7.656639075702707,,,42.78333333333333,6.933333333333334,,,,,
591,xnXkKeWR,Practicing for my NY show on the 30th,2021-07-24 22:47:20,The Bomani Effect,2.9025,2327.0,205.0,,51.0,2276.0,0.4989,0.5011,27555.833333333336,11.841784844578141,,,84.36666666666666,10.216666666666667,,,,,
592,M1Opb6Y,Welcome To Audio Pornhub 😈🔈🙃,2021-07-25 05:59:11,Living in Luxury,0.0,68.0,57.0,,10.0,58.0,1.0,0.0,268.3666666666667,3.9465686274509806,,,25.0,0.31666666666666665,,,,,
593,MRye354A,writing songs about/for you on the spot,2021-07-26 22:53:08,The Bomani Effect,0.0,643.0,197.0,,31.0,612.0,0.4059,0.5941000000000001,7254.983333333333,11.283022291342663,,,26.083333333333332,10.533333333333333,,,,,
594,WVNgQ8L,Hot Women Get Advice & Connect W/ Business Men 💼🔥🥂📈,2021-07-29 22:26:22,Living in Luxury,0.0,34.0,34.0,,13.0,21.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
595,PY6p35VG,Hot Girls Bully Married Men 😈💋🤣,2021-07-29 23:20:51,Living in Luxury,0.006666666666666666,66.0,43.0,,16.0,50.0,0.5152,0.4848,91.0,1.378787878787879,,,2.25,1.1,,,,,
